"CODIGO","NOMBRE","CATEGORIA","TECNOLOGIA","ESTADO","FECHA_INSTALACION","FECHA_SUSPENSION","ALTITUD","LATITUD","LONGITUD","DEPARTAMENTO","MUNICIPIO","AREA_OPERATIVA","ENTIDAD","AREA_HIDROGRAFICA","ZONA_HIDROGRAFICA","SUBZONA_HIDROGRAFICA","CORRIENTE","OBSERVACION","SUBRED"
25010080,"PICA PICA [25010080]","Pluviométrica","Convencional","Activa","15/11/1973",,100,"8,03","-75,68","Cordoba","Montelíbano","Area Operativa 02 - Atlántico-Bolivar-Sucre","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Alto San Jorge","SAN JORGE","Por Solicitud del Coord AO Corregida Categoria.","Córdoba, Sucre, Sur de Bolívar, Urabá y Bajo Cauca Antioqueño "
25010090,"MONTELIBANO [25010090]","Pluviométrica","Convencional","Suspendida","15/04/1963","15/10/1973",100,"8,0333333330","-75,48333333","Cordoba","Montelíbano","Area Operativa 02 - Atlántico-Bolivar-Sucre","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Alto San Jorge",,,
25010100,"SAN FRANCISCO DEL RAYO [25010100]","Pluviométrica","Convencional","Activa","15/12/1973",,160,"8,1291666670","-75,76","Cordoba","Montelíbano","Area Operativa 02 - Atlántico-Bolivar-Sucre","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Sinú","Medio Sinú",,,
25010110,"HACIENDA LAS ACACIAS [25010110]","Pluviométrica","Convencional","Activa","15/02/1980",,80,"8,0061111110","-75,64722222","Cordoba","Puerto Libertador","Area Operativa 02 - Atlántico-Bolivar-Sucre","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Alto San Jorge",,,
25015010,"CENTRO ALEGRE [25015010]","Pluviométrica","Convencional","Activa","15/12/1973",,170,"8,1807777780","-75,63227778","Cordoba","Planeta Rica","Area Operativa 02 - Atlántico-Bolivar-Sucre","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana",,"SE CAMBIA CATEGORIA DE ESTACION A PM POR SOLICITUD DEL COORDINADOR DEL AO 02. REQ 2023-000225. (20012023)",
25017010,"MONTELIBANO - AUT [25017010]","Limnigráfica","Automática con Telemetría, Convencional","Activa","15/04/1973",,40,"7,988170","-75,417483","Cordoba","Montelíbano","Area Operativa 02 - Atlántico-Bolivar-Sucre","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Alto San Jorge","SAN JORGE","SE CAMBIA CATEGORIA DE ESTACION A LM POR SOLICITUD DEL COORDINADOR DEL AO 02. REQ 2023-000225. (20012023)|17/01/2025$mvelez$Se activa la estación a solicitud de la coordinadora Mayra Soto mediante correo electrónico del 17/01/2025, actualmente está reportando datos en Polaris se revisar y se confirma que si está reportando datos |25/03/2025$mvelez$Se realiza el cambio de coordenadas y elevación a solicitud de la coordinadora mediante memorando 20253090042123 del 03/03/2025|02/05/2025$mvelez$Cambio de categoría de la estación a limnigráfica. La estación cuenta con instrumentos automáticos y se encuentra trasmitiendo en Polaris. solicitud mediante memorando 20253090068963","Córdoba, Sucre, Sur de Bolívar, Urabá y Bajo Cauca Antioqueño "
25017020,"SAN PEDRO - AUT [25017020]","Limnigráfica","Automática con Telemetría, Convencional","Activa","15/05/1989",,64,"7,851131","-75,706359","Cordoba","Puerto Libertador","Area Operativa 02 - Atlántico-Bolivar-Sucre","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Alto San Jorge","SAN PEDRO","Actualizada Tecnologia y Tipo de Transmision por solicitud del coordinador del AO (30012023) Operando componente convencional. En Mantenimiento Estacion Automatica|17/01/2025$mvelez$Se activa la estación a solicitud de la coordinadora Mayra Soto mediante correo electrónico del 17/01/2025, actualmente está reportando datos en Polaris se revisar y se confirma que si está reportando datos |25/03/2025$mvelez$Se realiza el cambio de coordenadas y elevación a solicitud de la coordinadora mediante memorando 20253090042123 del 03/03/2025 |02/05/2025$mvelez$Cambio de categoría de la estación a limnigráfica. La estación cuenta con instrumentos automáticos y se encuentra trasmitiendo en Polaris. solicitud mediante memorando 20253090068963",
25017030,"PICA PICA  - AUT [25017030]","Limnigráfica","Automática con Telemetría, Convencional","Activa","15/08/1995",,96,"8,03","-75,68","Cordoba","Montelíbano","Area Operativa 02 - Atlántico-Bolivar-Sucre","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Alto San Jorge","SAN JORGE","Estación pendiente de Homologacion 2|02/12/2024$mvelez$LA ESTACIÓN NO SE ENCUENTRA TRANSMITIENDO INFORMACIÓN ACTUALMENTE, SE SOLICITA CAMBIAR A MANTENIMIENTO solicitud correo electrónico coordinadora AO2 Mayra Soto 16/10/2024 se realiza cambio02/12/2024|23/04/2025$mvelez$Se debe cambiar estado y categoría de la estación, dado que cuenta con instrumentos automáticos y se encuentra trasmitiendo en polaris desde el 21/10/2024. Memorando  20253090064823","Córdoba, Sucre, Sur de Bolívar, Urabá y Bajo Cauca Antioqueño "
25020030,"GUACAMAYO [25020030]","Pluviométrica","Convencional","Activa","15/07/1966",,30,"8,7272222220","-74,51222222","Bolivar","Achí","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Cauca","Río Palacé",,,
25020060,"SAN MARCOS [25020060]","Pluviométrica","Convencional","Suspendida","15/10/1931","15/01/1945",60,"8,6333333330","-75,13333333","Sucre","San Marcos","Area Operativa 02 - Atlántico-Bolivar-Sucre","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana",,,
25020090,"TAMALAMEQUE [25020090]","Pluviométrica","Convencional","Activa","15/02/1960",,20,"8,8603888890","-73,81544444","Cesar","Tamalameque","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Cesar","Bajo Cesar",,,"RED ALERTAS - AREA OPERATIVA 05"
25020130,"SINCELEJO [25020130]","Pluviométrica","Convencional","Suspendida","15/09/1958","18/08/2010",200,"9,3081666670","-75,40683333","Sucre","Sincelejo","Area Operativa 02 - Atlántico-Bolivar-Sucre","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana",,,
25020140,"SAHAGÚN - AUT [25020140]","Climatológica Principal","Automática con Telemetría, Convencional","Activa","15/09/1958",,60,"8,942184","-75,450724","Cordoba","Sahagún","Area Operativa 02 - Atlántico-Bolivar-Sucre","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Sinú","Bajo Sinú",,"El proceso de Homologacion 2 esta detenido temporalmente. La estación aun no se ha homologado. (26012023)|07/07/2025$mvelez$Me permito comunicarle que se remitió su solicitud a la subdirección de Meteorología y se autoriza el cambio de: 

	Cambio de categoría de PM a CP.
	Cambio de tecnología de Convencional a Convencional - Automática con telemetría. 
	Homologación de las estaciones Sahagún Automática (1303500129) con la Sahagún Convencional (25020140), Me permito comunicarle que se realizo el proceso de homologación quedando toda la información en la estación Sahagún Convencional 25020140 y se sincronizo con los aplicativos Polaris DHIME Casandra, amablemente le solicito revisar la estación. Bajo el memorando 20253090075713


|18/09/2025$mvelez$Se realiza el cambio coordenado en su latitud y su longitud bajo el memorando 20253090155483","RED ALERTAS - AREA OPERATIVA 02,Córdoba, Sucre, Sur de Bolívar, Urabá y Bajo Cauca Antioqueño "
25020160,"SAN MARCOS [25020160]","Pluviométrica","Convencional","Suspendida","15/05/1959","15/10/1973",60,"8,6333333330","-75,13333333","Sucre","San Marcos","Area Operativa 02 - Atlántico-Bolivar-Sucre","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana",,,
25020170,"VERACRUZ HACIENDA [25020170]","Pluviométrica","Convencional","Suspendida","15/05/1959","15/11/1973",90,"8,4166666670","-75,56666667","Cordoba","Planeta Rica","Area Operativa 02 - Atlántico-Bolivar-Sucre","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana",,,
25020190,"PUERTO ASIS [25020190]","Pluviométrica","Convencional","Activa","15/03/1984",,200,"9,4319444440","-75,12916667","Sucre","Los Palmitos","Area Operativa 02 - Atlántico-Bolivar-Sucre","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana",,,
25020200,"PAILITAS [25020200]","Pluviométrica","Convencional","Suspendida","15/02/1960","15/05/1989",74,"8,95","-73,63333333","Cesar","Pailitas","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Cesar","Bajo Cesar",,,
25020220,"ASTREA [25020220]","Pluviométrica","Convencional","Activa","15/04/1962",,50,"9,4929444440","-73,97288889","Cesar","Astrea","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Cesar","Bajo Cesar",,,"Atlántico, Magdalena y Norte de Bolívar,RED ALERTAS - AREA OPERATIVA 05"
25020230,"LA JAGUA  [25020230]","Pluviométrica","Convencional","Activa","15/08/1963",,170,"9,5621666670","-73,33947222","Cesar","La Jagua De Ibirico","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Cesar","Bajo Cesar",,"|01/11/2024$mvelez$Se cambia el sentido del nombre según radicado 20243120200713",
25020240,"EL CANAL  [25020240]","Pluviométrica","Convencional","Activa","15/03/1963",,70,"9,4104722220","-73,89041667","Cesar","Chimichagua","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Cesar","Bajo Cesar",,"25/10/2022$Migracion$INCLUSION EN MODULO DE ALERTAS POR SOLICITUD DEL COORDINADOR DEL AO 05   
REQ 2022-006231.
|25/10/2022$Migracion$25/10/2022$Migracion$INCLUSION EN MODULO DE ALERTAS POR SOLICITUD DEL COORDINADOR DEL AO 05 REQ 2022-006231.
|01/11/2024$mvelez$Se cambia el sentido del nombre según radicado 20243120200713","RED ALERTAS - AREA OPERATIVA 05"
25020250,"CURUMANI [25020250]","Pluviométrica","Convencional","Activa","15/03/1963",,100,"9,1971944440","-73,54194444","Cesar","Curumaní","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Cesar","Bajo Cesar",,,"Norte de Cesar y La Guajira,RED ALERTAS - AREA OPERATIVA 05"
25020260,"RINCONHONDO [25020260]","Pluviométrica","Convencional","Activa","15/03/1963",,100,"9,3970277780","-73,48802778","Cesar","Chiriguaná","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Cesar","Bajo Cesar",,,
25020270,"SALOA [25020270]","Pluviométrica","Convencional","Activa","15/04/1963",,90,"9,1931666670","-73,73130556","Cesar","Chimichagua","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Cesar","Bajo Cesar",,,
25020280,"LA LOMA [25020280]","Pluviométrica","Convencional","Activa","15/10/1963",,30,"9,6065277780","-73,61197222","Cesar","El Paso","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Cesar","Bajo Cesar",,"|14/11/2024$mvelez$Se realiza el cambio de sentido del nombre según memorando Orfeo 20243120209943 del 07/11/2024",
25020310,"NECHI [25020310]","Pluviométrica","Convencional","Suspendida","15/07/1966","15/05/1970",250,"8,10","-74,83333333","Antioquia","Nechí","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana",,,
25020330,"CAIMITAL [25020330]","Pluviométrica","Convencional","Activa","15/09/1966",,25,"8,3663888890","-74,56916667","Bolivar","San Jacinto Del Cauca","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana",,,
25020340,"MAJAGUAL [25020340]","Pluviométrica","Convencional","Suspendida","15/01/1959","15/12/1969",25,"8,5333333330","-74,65","Sucre","Majagual","Area Operativa 02 - Atlántico-Bolivar-Sucre","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana",,,
25020350,"GUARANDA [25020350]","Pluviométrica","Convencional","Activa","15/08/1966",,30,"8,4927777780","-74,54166667","Bolivar","Achí","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Cauca","Río Palacé",,,
25020370,"MONEDA LA HACIENDA [25020370]","Pluviométrica","Convencional","Activa","15/05/1970",,40,"8,0366666670","-74,94222222","Antioquia","Caucasia","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Cauca","Directos al Cauca entre Pto Valdivia y Río Nechí ",,,
25020380,"PINILLOS [25020380]","Pluviométrica","Convencional","Suspendida","15/07/1966","15/05/1974",10,"8,9113888890","-74,45777778","Bolivar","Pinillos","Area Operativa 02 - Atlántico-Bolivar-Sucre","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena","Directos Bajo Magdalena entre El Banco y El Plato",,,
25020390,"CHARCON [25020390]","Pluviométrica","Convencional","Activa","15/05/1986",,150,"9,3972222220","-75,15580556","Sucre","Los Palmitos","Area Operativa 02 - Atlántico-Bolivar-Sucre","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana",,,
25020400,"LIBRA ARRIBA [25020400]","Pluviométrica","Convencional","Activa","15/06/1987",,180,"9,3205555560","-75,30361111","Sucre","San Juan De Betulia (Betulia)","Area Operativa 02 - Atlántico-Bolivar-Sucre","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana",,,
25020410,"LA CANDELARIA [25020410]","Pluviométrica","Convencional","Activa","15/07/1966",,28,"8,2194444440","-74,728750","Bolivar","San Jacinto Del Cauca","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Cauca","Río Palacé",,,
25020420,"LAS VARAS [25020420]","Pluviométrica","Convencional","Activa","15/04/1987",,40,"8,3845719440","-74,5636611110","Bolivar","San Jacinto Del Cauca","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana",,"Estacion Homologada con LAS VARAS - AUT [25027200]. Datos Transferidos desde 15/04/1987.|24/12/2021$Migracion$Solicitud Coordinador AO 01. Ajustes a Estaciones mediante correo electrónico 21122021. En la fecha no Opera la Mesa de Ayuda.|17/12/2024$mvelez$Se modifica la altura a solicitud de la coordinadora AO1 mediante memorando 20243080239923","RED ALERTAS - AREA OPERATIVA 01,Córdoba, Sucre, Sur de Bolívar, Urabá y Bajo Cauca Antioqueño "
25020430,"TREMENTINO - AUT [25020430]","Pluviométrica","Automática con Telemetría, Convencional","Activa","10/03/2014",,19,"8,7166666670","-75,76666667","Cordoba","Montería","Area Operativa 02 - Atlántico-Bolivar-Sucre","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Sinú","Bajo Sinú",,"Actualizada tecnologia y tipo de transmision por solicitud del coordinador del AO. (300120213) |23/01/2025$mvelez$Se activa la estación porque actualmente está reportando datos en Polaris solicitud coordinadora Mayra Soto mediante correo electrónico 22/01/2025",
25020440,"SAN PEDRO - AUT [25020440]","Pluviográfica","Automática con Telemetría","Activa","10/03/2014",,114,"9,401597","-75,016434","Sucre","San Pedro","Area Operativa 02 - Atlántico-Bolivar-Sucre","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana",,"Estación no homologada. El proceso de homologacion esta detenido temporalmente. Estación no recodificada. (30012023)|18/09/2025$mvelez$Se realiza el cambio coordenado en su latitud y su longitud bajo el memorando 20253090155483|23/12/2025$pgonzalez$Solicitud de actualización por parte del coordinador del AO-02 mediante memorando 20253090218443 realizado el 23 de diciembre de 2025",
25020450,"MONTECRISANTO [25020450]","Pluviométrica","Convencional","Suspendida","15/07/1966","15/10/1974",80,"8,30","-74,43333333","Bolivar","Montecristo","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Cauca","Río Palacé",,,
25020470,"CHINU - AUT [25020470]","Pluviométrica","Automática con Telemetría, Convencional","Activa","11/12/2014",,125,"9,1177777780","-75,39333333","Cordoba","Chinú","Area Operativa 02 - Atlántico-Bolivar-Sucre","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana",,,"RED ALERTAS - AREA OPERATIVA 02,Córdoba, Sucre, Sur de Bolívar, Urabá y Bajo Cauca Antioqueño "
25020480,"LOS PÁJAROS [25020480]","Pluviométrica","Convencional","En Mantenimiento","15/10/1968",,25,"8,3405555560","-74,86777778","Cordoba","Ayapel","Area Operativa 02 - Atlántico-Bolivar-Sucre","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana",,"SE CAMBIA CATEGORIA DE ESTACION A PM POR SOLICITUD DEL COORDINADOR DEL AO 02. REQ 2023-000225. (20012023)|15/01/2025$mvelez$La estación se pone en mantenimiento porque no se cuenta con observador reporta la coordinadora Mayra Soto mediante correo electrónico 10/01/2025",
25020490,"SAN BENITO A VILLA [25020490]","Pluviométrica","Convencional","Suspendida","15/11/1966","15/10/1973",40,"8,9333333330","-75,03333333","Sucre","San Benito Abad","Area Operativa 02 - Atlántico-Bolivar-Sucre","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana",,,
25020500,"HACIENDA VILLA CECILIA [25020500]","Pluviométrica","Convencional","Activa","15/05/1968",,50,"8,813365","-74,726003","Sucre","Sucre","Area Operativa 02 - Atlántico-Bolivar-Sucre","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana",,"|22/09/2025$mvelez$Se realiza el cambio coordenado en su latitud y su longitud bajo el memorando 20253090155483",
25020510,"ALPES LOS [25020510]","Pluviométrica","Convencional","Suspendida","15/08/1966","15/05/2002",25,"8,4166666670","-74,55","Bolivar","San Jacinto Del Cauca","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana",,,
25020520,"BUENAVISTA [25020520]","Pluviométrica","Convencional","Activa","10/03/2014",,62,"8,205333","-75,470250","Cordoba","Buenavista","Area Operativa 02 - Atlántico-Bolivar-Sucre","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana",,"EL GRUPO DE AUTOMATIZACIÓN REPORTA ESTACIÓN RETIRADA EN CAMPO POR SOLICITUD DEL PROPIETARIO DEL TERRENO. ESTACIÓN SUSPENDIDA (12/12/2022)|28/01/2025$mvelez$Se activa la estación bajo el memorando 20243090107333 también se cambian las coordenadas ya que se reubica el pluviómetro desde el 18 de octubre de 2023, al sur 1.800 metros  con coordenadas 8.205333, -7547025000, elevación 62, se cuenta con la aprobación de la subdirección de meteorología. |16/07/2025$mvelez$Se recategoriza de Meteorológica Especial a pluviométrica se realiza el cambio de tecnología a convencional allí no hay componente automático esto de acuerdo a las instrucciones dadas por el ingeniero Jorge González |16/07/2025$mvelez$Se recategoriza de Meteorológica Especial a pluviométrica se realiza el cambio de tecnología a convencional allí no hay componente automático esto de acuerdo a las instrucciones dadas por el ingeniero Jorge González ",
25020530,"LA ILUSION [25020530]","Pluviométrica","Convencional","Activa","15/05/1970",,48,"8,0255","-75,089750","Antioquia","Caucasia","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana",,"Deshomologar estaciones|29/09/2022$Migracion$Deshomologar estaciones","RED ALERTAS - AREA OPERATIVA 01"
25020540,"PATIO BONITO [25020540]","Pluviométrica","Convencional","Activa","15/05/1970",,20,"8,0311111110","-74,70611111","Antioquia","Nechí","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Nechí","Bajo Nechí (md)",,,
25020570,"PALITO [25020570]","Pluviométrica","Convencional","Suspendida","15/09/1971","15/02/2002",25,"8,95","-75,03333333","Sucre","San Benito Abad","Area Operativa 02 - Atlántico-Bolivar-Sucre","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana",,,
25020600,"HACIENDA SAJONIA - AUT [25020600]","Pluviométrica","Automática con Telemetría, Convencional","Activa","10/03/2014",,100,"8,4897222220","-75,60138889","Cordoba","Pueblo Nuevo","Area Operativa 02 - Atlántico-Bolivar-Sucre","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana",,,
25020640,"MAJAGUAL FLORI HACIENDA [25020640]","Pluviométrica","Convencional","Suspendida","15/01/1969","15/02/1974",70,"8,5333333330","-74,61666667","Sucre","Majagual","Area Operativa 02 - Atlántico-Bolivar-Sucre","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana",,,
25020650,"HACIENDA EL TERROR  [25020650]","Pluviométrica","Convencional","Activa","15/09/1972",,250,"8,9387777780","-73,56022222","Cesar","Chimichagua","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Cesar","Bajo Cesar",,"|01/11/2024$mvelez$Se cambia el sentido del nombre según radicado 20243120200713",
25020660,"ZAPATOZA [25020660]","Pluviométrica","Convencional","Activa","15/09/1972",,90,"9,009750","-73,75402778","Cesar","Curumaní","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Cesar","Bajo Cesar",,,
25020670,"LA RAYA  [25020670]","Pluviométrica","Convencional","Activa","15/09/1972",,500,"9,0502777780","-73,55972222","Cesar","Pailitas","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Cesar","Bajo Cesar",,"|01/11/2024$mvelez$Se cambia el sentido del nombre según radicado 20243120200713",
25020690,"POPONTE [25020690]","Pluviométrica","Convencional","Activa","15/09/1972",,500,"9,4232777780","-73,41094444","Cesar","Curumaní","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Cesar","Bajo Cesar",,,"Norte de Cesar y La Guajira,RED ALERTAS - AREA OPERATIVA 05"
25020700,"LA APARTADA [25020700]","Pluviométrica","Convencional","Activa","15/11/1973",,50,"8,0530555560","-75,33861111","Cordoba","La Apartada","Area Operativa 02 - Atlántico-Bolivar-Sucre","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana",,,"Córdoba, Sucre, Sur de Bolívar, Urabá y Bajo Cauca Antioqueño "
